candidate_key,priority_rank,sample_id,annotation_id,relative_path,shape_index,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,original_label,predicted_label,probability_5,probability_10,probability_25,probability_50,probability_100,predicted_confidence,probability_original_label,noisiness_ce,ambiguity_entropy,alc_phi
6e7b25cf3437aad1ff0784f475d6e04e35fb4588893e8e1a6861daebcad48d84,13,4412,1-coins/115_1479347616.jpg::shape-7,1-coins/115_1479347616.jpg,7,453.81405268403273,44.01013111540528,518.7349669238104,108.93104535518296,10,25,0.019543904811143875,0.0034229299053549767,0.9764606952667236,0.00021379179088398814,0.00035870165447704494,0.9764606952667236,0.0034229299053549767,5.6772583971912365,0.12425220938205135,5.553006187809185
8f9d07effe1b50c3f247bbb002af81c5a71c353be4c8e3d576b8bead333d855c,14,14751,1-coins/5_1477189350.jpg::shape-0,1-coins/5_1477189350.jpg,0,90.44237630947332,399.3766828788163,160.3021492379719,469.2364558073149,5,25,0.0019958780612796545,0.41480252146720886,0.5831789970397949,2.2572408852283843e-05,6.761268167565504e-08,0.5831789970397949,0.0019958780612796545,6.216671194502289,0.6921426944099872,5.524528500092302
f789ed23c14571542daf5d075cb7a946bfeeee329788005e95980f9fbf3fa296,15,11087,1-coins/25_1477191432.jpg::shape-0,1-coins/25_1477191432.jpg,0,34.04293273104677,216.2603240353945,118.36286437040252,300.5802556747503,25,10,3.337767793709645e-06,0.9956780076026917,0.004318344872444868,3.2405915817435016e-07,8.394619999130271e-10,0.9956780076026917,0.004318344872444868,5.444883081518199,0.02787247173209247,5.417010609786106
4f9b1bbadd858fdd501d1a14bfbd9632dda7c5d7177f5d77b612f3a367fd3196,16,3402,1-coins/10_1477288890.jpg::shape-0,1-coins/10_1477288890.jpg,0,490.1406335997449,393.3961080522996,550.9834539914959,454.23892844405066,10,5,0.9763071537017822,0.004105591215193272,0.018008021637797356,0.001554796821437776,2.4432527425233275e-05,0.9763071537017822,0.004105591215193272,5.495405523258499,0.128622339992529,5.366783183265969
d0a7b296512ea036453ad73567f48772ac068ff941fe938c5967dee75d122ff6,17,9001,1-coins/150_1479429528.jpg::shape-5,1-coins/150_1479429528.jpg,5,29.34611202003044,362.2881410055377,104.21910537127388,437.1611343567811,25,10,1.396860056956939e-06,0.9945906400680542,0.005407987628132105,5.1768644482308446e-08,5.958278315176813e-10,0.9945906400680542,0.005407987628132105,5.219878227941557,0.033643452387652144,5.186234775553904
bdfdb1fbd411939f3ab5119e6c285b8526c91c83a3f402fa682003852fdab407,18,11168,1-coins/25_1477192014.jpg::shape-0,1-coins/25_1477192014.jpg,0,37.63457204296989,325.489644506738,119.98861636282716,407.84368882659527,25,10,1.7139542478616931e-06,0.9941105246543884,0.005886910483241081,8.79472224823985e-07,3.1437901171216254e-09,0.9941105246543884,0.005886910483241081,5.135023954888028,0.03613660511885248,5.098887349769175
b4093c3afefc4906232c3d25e23ced691803b7ea868d064bb610f556670863da,19,8995,1-coins/150_1479429522.jpg::shape-12,1-coins/150_1479429522.jpg,12,27.37646212654274,361.0940413772632,105.76474824809702,439.4823274988175,25,10,2.1291216398822144e-06,0.9938620328903198,0.0061356788501143456,9.981899751210221e-08,5.527557300766262e-10,0.9938620328903198,0.0061356788501143456,5.093634554925367,0.037401423699350164,5.0562331312260165
4119b8034e2a471bf23554b708b3620dc678c4687bf19b7d92a030d6494a26c6,20,3263,1-coins/10_1477288002.jpg::shape-0,1-coins/10_1477288002.jpg,0,240.7821467353563,323.94541204147873,303.4355403394737,386.5988056455961,10,25,0.0001876968308351934,0.006220730021595955,0.9934889078140259,1.887141479528509e-06,0.00010075097816297784,0.9934889078140259,0.006220730021595955,5.079868012301925,0.04065297361018643,5.039215038691738
f900c0f0e896d0d2d8292e78514bfdffef89cac2e2ce8e1d140201bcc7365c48,21,13976,1-coins/55_1477842096.jpg::shape-2,1-coins/55_1477842096.jpg,2,284.61627185022513,171.4379772765817,365.7713250489997,252.59303047535627,25,10,0.0,0.9932651519775391,0.006734876427799463,2.685308247185647e-41,0.0,0.9932651519775391,0.006734876427799463,5.000455817053616,0.04038956994138956,4.960066247112227
304a0a06277872b2bae7149713611b2730a869df6be90bcb3c6c24daf7918bb5,22,11180,1-coins/25_1477192086.jpg::shape-0,1-coins/25_1477192086.jpg,0,105.0219014798556,304.3842203204353,185.5578086650719,384.9201275056516,25,10,1.923008085213951e-06,0.9929783940315247,0.007018476724624634,1.1275399174337508e-06,1.9985236576758325e-08,0.9929783940315247,0.007018476724624634,4.959209075284537,0.04184409645659215,4.917364978827945
806f70e4a96b8c3091add02f354b2c34c1b07e2fa8451ceb1fe823155ab0510f,23,2427,1-coins/105_1479344502.jpg::shape-7,1-coins/105_1479344502.jpg,7,458.18845725529343,357.0643696640526,537.6801558833926,436.5560682921517,25,10,2.5048650513781467e-06,0.9928637146949768,0.0071338084526360035,5.409982151149961e-08,8.676296660292682e-12,0.9928637146949768,0.0071338084526360035,4.9429100423307695,0.04240574605138556,4.900504296279384
da44d217d2018bb81f62a86dec26a21f1d3d3f753a63cb2d24806a6937d72273,24,8966,1-coins/150_1479429510.jpg::shape-9,1-coins/150_1479429510.jpg,9,256.27760569320947,189.29950350342847,337.5326132848927,270.55451109511165,25,10,5.475134457810782e-06,0.9928187727928162,0.007174236234277487,1.4515094335365575e-06,1.807726768277007e-08,0.9928187727928162,0.007174236234277487,4.937258971186785,0.042662610119303855,4.894596361067482
db92adcd959d2369b7f3d1715137906e3a86bb09da68dba45feaec7b1e324b1f,25,9666,1-coins/150_1479430344.jpg::shape-0,1-coins/150_1479430344.jpg,0,124.0298888693122,374.0298888693122,204.6935153860069,454.6935153860069,25,5,0.9923961758613586,0.00044281233567744493,0.007160791661590338,8.773785253879396e-08,1.6328414176314254e-07,0.9923961758613586,0.007160791661590338,4.939134736860471,0.046366492027206496,4.892768244833265
8a418dc4faa1cd889257521ca23581d556e066dc4f88d0dd962c46203f75ff64,26,3252,1-coins/10_1477287930.jpg::shape-0,1-coins/10_1477287930.jpg,0,208.24316293896223,340.717389743086,270.62281644248105,403.0970432466048,10,25,0.0013097994960844517,0.007736006285995245,0.990935742855072,1.325747052760562e-05,5.179584150027949e-06,0.990935742855072,0.007736006285995245,4.861869708267456,0.055540733757298566,4.806328974510158
fc44d051a27231123623cf5ac9c458adffbc7d3a20fe3bb6fb6cc1f52432bc4c,27,11982,1-coins/30_1477787472.jpg::shape-1,1-coins/30_1477787472.jpg,1,481.9956514689424,193.8064622797532,563.3016458283549,275.1124566391657,25,10,3.5176617529941723e-06,0.9895402789115906,0.010455869138240814,3.7192501167737646e-07,3.7232601446390845e-09,0.9895402789115906,0.010455869138240814,4.560591818209001,0.05813952996569055,4.50245228824331
d8288a4c5872799ba5f3f4603843996c99386f0447b4383bd41b0ac66ad5ad84,28,11159,1-coins/25_1477191960.jpg::shape-0,1-coins/25_1477191960.jpg,0,39.76641316315424,340.6715226522053,123.3868715083786,424.2919809974297,25,10,1.1664004887279589e-05,0.9894522428512573,0.010535703040659428,3.6912629752805515e-07,2.3281656116869165e-11,0.9894522428512573,0.010535703040659428,4.552985500145332,0.05859879569779992,4.494386704447532
8a6cf8a19866b4ee6ed4acda61ffed166ef154040ceb3f3f0b322461f1e3f2b6,29,3372,1-coins/10_1477288698.jpg::shape-0,1-coins/10_1477288698.jpg,0,510.159406719864,323.391290777835,572.072477338107,385.304361396078,10,5,0.9631442427635193,0.00940584484487772,0.02719942107796669,0.00025054445723071694,4.44354597561869e-08,0.9631442427635193,0.00940584484487772,4.666423990930466,0.18017991225057142,4.486244078679894
d5be747205ce870ad2de82594c0cd7502dcfb7c2fe77b0032894aae585e4f769,30,11224,1-coins/25_1477285188.jpg::shape-0,1-coins/25_1477285188.jpg,0,19.52555552617128,392.07628016385246,95.69183577817654,468.24256041585767,25,10,9.171444980893284e-05,0.988828182220459,0.010748060420155525,0.0003320427786093205,1.6080504039450716e-08,0.988828182220459,0.010748060420155525,4.533029966719244,0.06334314616045754,4.4696868205587865
14f9356439efafc2d80e3fa9451d7854710633be325754ce3035ca7175852861,31,4407,1-coins/115_1479347616.jpg::shape-2,1-coins/115_1479347616.jpg,2,375.201418962558,201.18181111942076,445.3868163315597,271.3672084884224,5,25,0.006779639981687069,0.4625895619392395,0.5299941897392273,0.00047152413753792644,0.00016503891674801707,0.5299941897392273,0.006779639981687069,4.993831278485845,0.732010295712374,4.261820982773472
c37acfd1b221a6423b2e7f445532205467aeffc4a9d7bf454abd47af3a015bf7,32,7985,1-coins/145_1479427782.jpg::shape-4,1-coins/145_1479427782.jpg,4,26.30912531773771,27.04804157389536,105.18841162807504,105.9273278842327,25,10,1.0661283340596128e-05,0.9867297410964966,0.013259229250252247,3.512352009238384e-07,1.8083081698705428e-08,0.9867297410964966,0.013259229250252247,4.323061421837459,0.07062988164638005,4.252431540191079
bce8546e6f316c40c908b4324d0207420af9c479bf2a41dbff3570436c55b704,33,14748,1-coins/5_1477189332.jpg::shape-0,1-coins/5_1477189332.jpg,0,55.91259502486288,275.795806703695,129.13849986564804,349.0217115444801,5,25,0.011965939775109291,0.032068245112895966,0.9559609293937683,4.274605544196675e-06,5.9862099988095e-07,0.9559609293937683,0.011965939775109291,4.425691017028025,0.20638497253857546,4.219306044489449
bf46dd757c33c15bc8a902470a51de3d58cc074f781a93e46e95fa866137dbfd,34,2396,1-coins/105_1479344484.jpg::shape-0,1-coins/105_1479344484.jpg,0,45.99260186860727,67.49625150364378,123.59863900730512,145.10228864234162,25,10,3.5145018046023324e-05,0.985988974571228,0.013975177891552448,7.026405910437461e-07,3.247457164290424e-11,0.985988974571228,0.013975177891552448,4.27047253075169,0.07396342702641509,4.196509103725275
997b7b385e248adc294519dcfcc3786bfbfdaf76af6dadbc1abc398f41be412e,35,20967,1-coins/90_1477856976.jpg::shape-7,1-coins/90_1477856976.jpg,7,69.80447068211248,210.35123327204053,145.5048818358731,286.0516444258012,25,10,8.537233043171e-06,0.985600471496582,0.014390858821570873,1.379784748678503e-07,1.365532908970124e-09,0.985600471496582,0.014390858821570873,4.241162078031167,0.07543116484739484,4.165730913183773
109e14f87bd93e3d4ed28cf07bf9fb9c16a87e7b19ce9e580c6f6a832760da9e,36,19906,1-coins/85_1477853952.jpg::shape-6,1-coins/85_1477853952.jpg,6,540.866350943186,238.8517524030401,617.907371684551,315.89277314440506,25,10,5.120898094901349e-06,0.985395073890686,0.014598604291677475,1.2178311408206355e-06,5.2271598605102554e-08,0.985395073890686,0.014598604291677475,4.226829351297926,0.07628340533771294,4.150545945960213
4c621093365a268624b150fe6bb6c6b8a5d0ba318b38cdfc997e642278078bd0,37,14001,1-coins/55_1477842114.jpg::shape-6,1-coins/55_1477842114.jpg,6,327.3005003030748,295.5271012882965,406.1674799924916,374.39408097771326,25,10,0.0,0.9849055409431458,0.015094504691660404,1.1742881131041967e-42,0.0,0.9849055409431458,0.015094504691660404,4.193424529103625,0.07827762646201067,4.115146902641614
9467e16f29e2c7881f94c632a574f29fb0c53f48c12681ab77646534b4bb6d9f,38,11216,1-coins/25_1477285140.jpg::shape-0,1-coins/25_1477285140.jpg,0,18.562481507241003,18.361042658320137,92.63176309707552,92.43032424815468,25,10,3.494734482956119e-05,0.984583854675293,0.015377741307020187,3.4749250517052133e-06,9.689789415290306e-09,0.984583854675293,0.015377741307020187,4.174834184790911,0.07989869771326355,4.094935487077648
0b652495420ed7c16220bdfcf12450adda39c1d0d462c80ee28f0c137d90bd3f,39,11233,1-coins/25_1477285242.jpg::shape-0,1-coins/25_1477285242.jpg,0,57.482033214756655,17.511230295048627,133.40847773414845,93.4376748144404,25,10,6.642557855229825e-05,0.983350932598114,0.016562994569540024,1.9565042748581618e-05,1.4708444240341123e-08,0.983350932598114,0.016562994569540024,4.100584314879105,0.08527901276368959,4.015305302115415
e3dad9c1c80399d6efa6bbd7d94fe19220c4a44a3e7b800db3a839d0fc2816e4,40,11979,1-coins/30_1477787466.jpg::shape-0,1-coins/30_1477787466.jpg,0,482.7339593596179,195.3530069786656,561.5517549260962,274.17080254514394,25,10,4.245209530586401e-14,0.9821140170097351,0.017885956913232803,2.6768943168337632e-14,2.6624670822171524e-44,0.9821140170097351,0.017885956913232803,4.023739404027123,0.0896934962228265,3.9340459078042964
1c34883427f841f9cb1f4881744246777f4daa30ef94851e2c2d6e62da9e6d13,41,3343,1-coins/10_1477288506.jpg::shape-0,1-coins/10_1477288506.jpg,0,517.8722638258453,293.8246447782263,577.8420218884403,353.7944028408213,10,25,0.03710535913705826,0.015684816986322403,0.9471481442451477,6.107221997808665e-05,6.054970072000287e-07,0.9471481442451477,0.015684816986322403,4.155062105477546,0.23942741414657645,3.915634691330969
525cb363f999de377981d3bacf1d06efa36f521f204f408a968dc6c40811ec90,42,11234,1-coins/25_1477285248.jpg::shape-0,1-coins/25_1477285248.jpg,0,114.49405923571793,16.636916378575066,190.7440360023773,92.88689314523444,25,10,3.0573501135222614e-05,0.9797190427780151,0.020244954153895378,5.3276121434464585e-06,3.512431590024789e-08,0.9797190427780151,0.020244954153895378,3.899849694064895,0.09940928933929748,3.8004404047255975
c69276ad31e0d503fce7b1cd4176f88cfd63f06164cd4d89f5968eb33bb359e2,43,11030,1-coins/25_1477154316.jpg::shape-0,1-coins/25_1477154316.jpg,0,415.7235397610316,246.9699165726258,492.2474747317219,323.49385154331617,25,10,2.667910302989185e-05,0.9796987771987915,0.02026360295712948,1.0808143997564912e-05,1.3719176195081673e-07,0.9796987771987915,0.02026360295712948,3.8989289599839227,0.09950682829373321,3.7994221316901897
20cf5fe4547ae18dfa3fe53cdb6a36c0be23c43784f537577ef10abd6daaf8d8,44,13075,1-coins/50_1477144932.jpg::shape-0,1-coins/50_1477144932.jpg,0,308.0869060282738,99.25237365417308,381.52460476309307,172.69007238899235,50,10,0.0021018674597144127,0.9183952212333679,0.06299097090959549,0.016500871628522873,1.102208079828415e-05,0.9183952212333679,0.016500871628522873,4.104342073499762,0.33314471999883755,3.7711973535009244
5a7223dde7ba8dbdf3c9f10fccc9d4ab78ddd4dd5751f19268af572542f8e77d,45,3389,1-coins/10_1477288812.jpg::shape-0,1-coins/10_1477288812.jpg,0,431.7018167395659,405.2732453109945,489.7267546890054,463.298183260434,10,5,0.931972086429596,0.017719486728310585,0.05018257722258568,0.000122554469271563,3.3476630960649345e-06,0.931972086429596,0.017719486728310585,4.033090299895676,0.2884206775775372,3.744669622318139
47ac3cb1111feec7cb828ec11b5b2f3343907a762e2ea04e267405fbc83c2b77,46,3367,1-coins/10_1477288668.jpg::shape-0,1-coins/10_1477288668.jpg,0,36.618218567841,44.95155190117433,98.65309926161636,106.98643259494968,10,5,0.9113947749137878,0.018771832808852196,0.06976988166570663,6.34782700217329e-05,5.080663445511391e-09,0.9113947749137878,0.018771832808852196,3.9753977875006554,0.34556352023847997,3.6298342672621753
eb3c954a525cffd59a7744dc89784f7889760408f658694b6d423b48bd24cab5,47,10969,1-coins/25_1477149558.jpg::shape-0,1-coins/25_1477149558.jpg,0,176.71538745375153,187.94943000694295,258.2633359505038,269.4973785036953,25,10,4.138131043873727e-05,0.9751826524734497,0.024767465889453888,3.978821951022837e-06,4.489729235501727e-06,0.9751826524734497,0.024767465889453888,3.6982243463481215,0.11662487130878071,3.581599475039341
7e2d40aef0e96bcb3263cc5d54b51c943448375b7283c4d9f845a18232916f5e,48,2500,1-coins/105_1479344562.jpg::shape-0,1-coins/105_1479344562.jpg,0,245.92415439013456,165.66328482491718,329.09033836348857,248.8294687982712,25,10,3.408421252970584e-05,0.9749867916107178,0.024976707994937897,2.4486162146786228e-06,2.2178879566236986e-10,0.9749867916107178,0.024976707994937897,3.6898115686001836,0.11723933706315914,3.5725722315370243
f13f20f47edf7ee6f92e96f0582c33712fccb5fd238b7878a097ef49fc9217c3,49,21142,1-coins/90_1477857108.jpg::shape-6,1-coins/90_1477857108.jpg,6,41.11594202898555,233.3333333333333,120.82608695652176,313.0434782608695,25,10,4.603426714311354e-05,0.9744377136230469,0.025514058768749237,2.258931999676861e-06,1.6916246181608585e-08,0.9744377136230469,0.025514058768749237,3.668525654476466,0.11932110443056641,3.5492045500459
187231eff6caec76220662a63113940a766d528eaeb6ebad488ee7975a0e503f,50,3083,1-coins/10_1477186458.jpg::shape-0,1-coins/10_1477186458.jpg,0,142.55954423436305,237.7858216066258,206.5937404371697,301.8200178094325,10,25,0.0015409582993015647,0.025568170472979546,0.972859799861908,6.110332833486609e-06,2.486698576831259e-05,0.972859799861908,0.025568170472979546,3.6664070419854426,0.13082708968272574,3.535579952302717
9f36ffa9c05cb6526c4956280f53df7f9d065ef91d4c7e4d72b0dcc60bbda54d,51,3373,1-coins/10_1477288704.jpg::shape-0,1-coins/10_1477288704.jpg,0,451.7684915292564,367.0728393553434,512.7242620939319,428.0286099200189,10,5,0.9615600109100342,0.02501790039241314,0.012644301168620586,0.0007778069120831788,3.294669781439552e-08,0.9615600109100342,0.02501790039241314,3.6881636946343535,0.19079307768612605,3.4973706169482273
03ab8dbe0e868bafeab7095a19eace6f1bdfc5700edc764f5a859a57b051f3c0,52,11406,1-coins/25_1477286400.jpg::shape-0,1-coins/25_1477286400.jpg,0,440.3230306101978,208.4669155022841,518.353228382608,286.49711327469424,25,10,2.0905099518131465e-05,0.9729673266410828,0.027010494843125343,1.2973148386663524e-06,1.0150173146428187e-08,0.9729673266410828,0.027010494843125343,3.611529790607733,0.12445619523530507,3.487073595372428
fe1bcd3538846b9b4488a548ffb98dd2681d5a0bff572f5a02a78613f5d3d894,53,6613,1-coins/130_1477861998.jpg::shape-7,1-coins/130_1477861998.jpg,7,569.1970443349753,168.4581280788177,644.0738916256157,243.3349753694581,25,10,1.1583642844925635e-05,0.9714640974998474,0.028520312160253525,1.7988477338803932e-06,2.138614263458294e-06,0.9714640974998474,0.028520312160253525,3.5571387381855093,0.12975890673086554,3.427379831454644
74006864bfd3c3ea46b56bcc585b90f44ab26546b7d2fb4cf8187c87da8b0be4,54,21187,1-coins/95_1477857330.jpg::shape-1,1-coins/95_1477857330.jpg,1,100.60954755685924,71.80002374733544,180.81902387171212,152.00950006218835,25,10,7.2289134550374e-05,0.9709531664848328,0.02897007390856743,4.3684444790415e-06,3.03545668600691e-08,0.9709531664848328,0.02897007390856743,3.5414919159936584,0.1319618138325158,3.409530102161143
2bed414de0b51a90f13fd2e1406479d4bd1d0379a418e0322dbfedfd7a680c9b,55,8035,1-coins/145_1479427818.jpg::shape-0,1-coins/145_1479427818.jpg,0,25.65956267868627,45.343015916096334,106.1965524292274,125.88000566663746,25,10,3.574799484340474e-05,0.9707338213920593,0.02922947145998478,9.367496431877953e-07,2.0592491267734658e-08,0.9707338213920593,0.02922947145998478,3.5325777821304105,0.13246845708361452,3.400109325046796
bdf890756e9ae6dc6b4a029c30395691081cc9fa556553565c295c51f8ae8588,56,8994,1-coins/150_1479429522.jpg::shape-11,1-coins/150_1479429522.jpg,11,267.9437156676394,192.43939290106883,347.6182439865392,272.1139212199686,25,10,5.356965630198829e-06,0.9685399532318115,0.03145451843738556,1.1791446041797826e-07,7.352986663988759e-09,0.9685399532318115,0.03145451843738556,3.459212635650201,0.1398348113326281,3.3193778243175727
2ca1caa2e7fbac179272da43e511022de2a707a3619215d072c3cc74ed9881a4,57,11089,1-coins/25_1477191444.jpg::shape-0,1-coins/25_1477191444.jpg,0,277.0917852103296,302.3303638905327,356.6950168201272,381.9335955003303,25,10,9.995939763030037e-06,0.9684772491455078,0.03150545805692673,7.195301805040799e-06,1.0871743683082968e-07,0.9684772491455078,0.03150545805692673,3.4575944765118805,0.14015573937577624,3.3174387371361043
c64d338d421a6122fd331f1089118583a267046f32245f2976625c9efc631b99,58,3400,1-coins/10_1477288878.jpg::shape-0,1-coins/10_1477288878.jpg,0,344.92020686642536,403.6501338737245,405.692931819706,464.4228588270052,10,5,0.9005157947540283,0.024068107828497887,0.06669639050960541,0.004120779689401388,0.004598935134708881,0.9005157947540283,0.024068107828497887,3.7268676414737767,0.41203024966263435,3.3148373918111425
a78a8aceccaf04c7a4d6f38ce97ba6420140bd27123392d92a05db85005b00c5,59,15092,1-coins/5_1477292052.jpg::shape-0,1-coins/5_1477292052.jpg,0,449.7029669128385,136.83340169544724,518.0651490291905,205.19558381179917,5,25,0.032168153673410416,0.003202503314241767,0.9645596146583557,6.952830153750256e-05,2.639084755173826e-07,0.9645596146583557,0.032168153673410416,3.4367783321848715,0.16442389169618943,3.272354440488682
abd4209334c10b9d3312c0dee6c3ff03485a750d8ba0fa9979158e1515eadeeb,60,11452,1-coins/25_1477287006.jpg::shape-0,1-coins/25_1477287006.jpg,0,32.98824230810364,310.31382370345244,111.58540110274906,388.9109824980979,25,10,0.00019064790103584528,0.9669162034988403,0.0328902006149292,2.4625196601846255e-06,5.943202268099412e-07,0.9669162034988403,0.0328902006149292,3.4145805192275875,0.14650986571856256,3.268070653509025
77905f7490a7fa9bb3c32c88659c77b1dbdbd6135507ab4a4e9d4ca30322000f,61,2935,1-coins/10_1477147428.jpg::shape-0,1-coins/10_1477147428.jpg,0,57.22100266096624,318.87063769746254,122.58921631713594,384.2388513536322,10,25,0.012308903969824314,0.032082781195640564,0.9555816650390625,2.6203892048215494e-05,4.373531794499286e-07,0.9555816650390625,0.032082781195640564,3.439435804116966,0.20817398508009125,3.2312618190368747
97a73dac897489c48c49ffe94fcb7d775a36dba40a07d9ad8c44e5cf019f9dfb,62,20924,1-coins/90_1477856946.jpg::shape-4,1-coins/90_1477856946.jpg,4,262.9114200956385,19.816182000400417,343.27905609483764,100.18381799959958,25,5,0.871446430683136,0.10274854302406311,0.025779880583286285,2.4955787012004294e-05,1.7285789510879113e-07,0.871446430683136,0.025779880583286285,3.65816091362743,0.4482872230856464,3.2098736905417833
3dd0a0abd787690a763a000d0e717052a2ebffbbdb2d3bde14bd6d28130f8c2f,63,3253,1-coins/10_1477287936.jpg::shape-0,1-coins/10_1477287936.jpg,0,212.4263577281064,299.7162128005702,274.76204806899494,362.0519031414587,10,25,0.00020389468409121037,0.0351269356906414,0.9646610021591187,4.618081220542081e-06,3.524731710058404e-06,0.9646610021591187,0.0351269356906414,3.3487870442162917,0.1541733834537813,3.1946136607625104
